PROCESSDATA	2411PDIC10321 Data	yyyy-MM-dd HH:mm:ss
8	10	2024-06-05 21:55:00	751
tagname	2411PDIC10321.MV	2411PDIC10321.PV	2411PDIC10321.SV	2411PDIC10321.MODE	bOpOFL	bPvOFL	bSpOFL	bAutOFL
desc	再生器再生滑阀差压_OP	再生器再生滑阀差压_PV	再生器再生滑阀差压_SP	Aut	bOpOFL	bPvOFL	bSpOFL	bAutOFL
fsMax=5.544873280277777	fsMin=0	fsGridNum=10	fdMax=5.544873280277777tfdMin=0	fdGridNum=10	v0GridNum=10	L=24
2024-06-05 22:17:50	59.02605992345679	56.21147507777778	15	1	0	0	0	0
2024-06-05 22:18:00	60.36113027333333	58.77005466666667	15	1	0	0	0	0
2024-06-05 22:18:10	59.515470025	57.273173664999995	15	1	0	0	0	0
2024-06-05 22:18:20	59.31464219795918	56.91404869795918	15	1	0	0	0	0
2024-06-05 22:18:30	59.8121048	57.8215728	15	1	0	0	0	0
2024-06-05 22:18:40	59.28704175428571	56.75560040571428	15	1	0	0	0	0
2024-06-05 22:18:50	59.22190712285714	56.56938152285714	15	1	0	0	0	0
2024-06-05 22:19:00	59.74717754	57.5328369	15	1	0	0	0	0
2024-06-05 22:19:10	59.74717754	57.5328369	15	1	0	0	0	0
2024-06-05 22:19:20	59.74717754	57.5328369	15	1	0	0	0	0
2024-06-05 22:19:30	59.74717754	57.5328369	15	1	0	0	0	0
2024-06-05 22:19:40	59.74717754	57.5328369	15	1	0	0	0	0
2024-06-05 22:19:50	59.74717754	57.5328369	15	1	0	0	0	0
2024-06-05 22:20:00	59.74717754	57.5328369	15	1	0	0	0	0
2024-06-05 22:20:10	58.633641517142856	55.64465322	15	1	0	0	0	0
2024-06-05 22:20:20	59.182486816	56.602556464	15	1	0	0	0	0
2024-06-05 22:20:30	60.14355139661017	58.43632955762712	15	1	0	0	0	0
2024-06-05 22:20:40	59.27544275	56.8728925525	15	1	0	0	0	0
2024-06-05 22:20:50	59.304117428169015	56.91653286056338	15	1	0	0	0	0
2024-06-05 22:21:00	59.50711150222222	57.23606131777778	15	1	0	0	0	0
2024-06-05 22:21:10	58.743828096	55.742419292	15	1	0	0	0	0
2024-06-05 22:21:20	58.798511583098595	55.76406048028169	15	1	0	0	0	0
2024-06-05 22:21:30	58.435228421951216	55.06276369512195	15	1	0	0	0	0
2024-06-05 22:21:40	59.558549379545454	57.183312859090904	15	1	0	0	0	0
2024-06-05 22:21:50	59.595910705617975	57.38226102022472	15	1	0	0	0	0
2024-06-05 22:22:00	59.300463397142856	56.910934825714286	15	1	0	0	0	0
2024-06-05 22:22:10	59.131921885	56.662757500000005	15	1	0	0	0	0
2024-06-05 22:22:20	60.58708906885246	59.453776085245906	15	1	0	0	0	0
2024-06-05 22:22:30	60.99613323529412	60.315325960784314	15	1	0	0	0	0
2024-06-05 22:22:40	60.069667692307696	58.61089533076923	15	1	0	0	0	0
2024-06-05 22:22:50	61.13299137435897	60.61470834871795	15	1	0	0	0	0
2024-06-05 22:23:00	60.86165367088608	60.0612835443038	15	1	0	0	0	0
2024-06-05 22:23:10	61.92663283950617	62.01283881728395	15	1	0	0	0	0
2024-06-05 22:23:20	62.40396205254237	62.93509825084746	15	1	0	0	0	0
2024-06-05 22:23:30	60.037230990243906	58.49812347560976	15	1	0	0	0	0
2024-06-05 22:23:40	60.99573837457627	60.1657830220339	15	1	0	0	0	0
2024-06-05 22:23:50	61.57061942	61.144684500000004	15	1	0	0	0	0
2024-06-05 22:24:00	61.57061942	61.144684500000004	15	1	0	0	0	0
2024-06-05 22:24:10	61.57061942	61.144684500000004	15	1	0	0	0	0
2024-06-05 22:24:20	61.57061942	61.144684500000004	15	1	0	0	0	0
2024-06-05 22:24:30	61.57061942	61.144684500000004	15	1	0	0	0	0
2024-06-05 22:24:40	61.57061942	61.144684500000004	15	1	0	0	0	0
2024-06-05 22:24:50	61.57061942	61.144684500000004	15	1	0	0	0	0
2024-06-05 22:25:00	61.57061942	61.144684500000004	15	1	0	0	0	0
2024-06-05 22:25:10	59.918635421666664	58.051155378333334	15	1	0	0	0	0
2024-06-05 22:25:20	60.3943492125	58.975882125	15	1	0	0	0	0
2024-06-05 22:25:30	60.242895643902436	58.684844597560975	15	1	0	0	0	0
2024-06-05 22:25:40	60.5484	59.174674298	15	1	0	0	0	0
2024-06-05 22:25:50	58.615856	55.46973912	15	1	0	0	0	0
2024-06-05 22:26:00	60.780456811594206	59.53290233188406	15	1	0	0	0	0
2024-06-05 22:26:10	61.523273589999995	61.049455595	15	1	0	0	0	0
2024-06-05 22:26:20	59.955931919753084	58.152176258024696	15	1	0	0	0	0
2024-06-05 22:26:30	59.68095180338983	57.582861659322035	15	1	0	0	0	0
2024-06-05 22:26:40	59.56962443921569	57.25130981568628	15	1	0	0	0	0
2024-06-05 22:26:50	59.21238358032787	56.530765121311475	15	1	0	0	0	0
2024-06-05 22:27:00	60.42282637714286	58.79602021714285	15	1	0	0	0	0
2024-06-05 22:27:10	59.19376208	56.553947457142854	15	1	0	0	0	0
2024-06-05 22:27:20	59.78126835362318	57.638286289855074	15	1	0	0	0	0
2024-06-05 22:27:30	61.054717648	60.131691516000004	15	1	0	0	0	0
2024-06-05 22:27:40	62.12646684482758	62.29581871724138	15	1	0	0	0	0
2024-06-05 22:27:50	60.586620832	59.5425461	15	1	0	0	0	0
2024-06-05 22:28:00	59.99505253793104	58.37558609655173	15	1	0	0	0	0
2024-06-05 22:28:10	59.502859365	57.376554	15	1	0	0	0	0
2024-06-05 22:28:20	59.75159416666667	57.78081463768116	15	1	0	0	0	0
2024-06-05 22:28:30	59.60345972222222	57.5050454962963	15	1	0	0	0	0
2024-06-05 22:28:40	59.76690228813559	57.83491103050847	15	1	0	0	0	0
2024-06-05 22:28:50	58.81660697428571	56.03147526857143	15	1	0	0	0	0
2024-06-05 22:29:00	59.782479748	57.8104092	15	1	0	0	0	0
2024-06-05 22:29:10	59.782479748	57.8104092	15	1	0	0	0	0
2024-06-05 22:29:20	59.782479748	57.8104092	15	1	0	0	0	0
2024-06-05 22:29:30	59.782479748	57.8104092	15	1	0	0	0	0
2024-06-05 22:29:40	59.782479748	57.8104092	15	1	0	0	0	0
2024-06-05 22:29:50	59.782479748	57.8104092	15	1	0	0	0	0
2024-06-05 22:30:00	59.782479748	57.8104092	15	1	0	0	0	0
2024-06-05 22:30:10	60.519654571428575	59.329602	15	1	0	0	0	0
2024-06-05 22:30:20	60.185178309859154	58.750648246478875	15	1	0	0	0	0
2024-06-05 22:30:30	60.09369100379747	58.66825167088608	15	1	0	0	0	0
2024-06-05 22:30:40	59.99508447627119	58.542876374576274	15	1	0	0	0	0
2024-06-05 22:30:50	59.214135822857145	57.11087310285714	15	1	0	0	0	0
2024-06-05 22:31:00	60.633416	59.873559029999996	15	1	0	0	0	0
2024-06-05 22:31:10	59.315278285714285	57.47673310857143	15	1	0	0	0	0
2024-06-05 22:31:20	58.75974903	56.423317635000004	15	1	0	0	0	0
2024-06-05 22:31:30	59.01047648	56.85599216	15	1	0	0	0	0
2024-06-05 22:31:40	59.08630242666667	57.02438406666667	15	1	0	0	0	0
2024-06-05 22:31:50	60.15641322285715	59.104194508571425	15	1	0	0	0	0
2024-06-05 22:32:00	58.57657294117647	56.15477080588236	15	1	0	0	0	0
2024-06-05 22:32:10	59.7502083	58.28344697826087	15	1	0	0	0	0
2024-06-05 22:32:20	59.391455365714286	57.55049200857143	15	1	0	0	0	0
2024-06-05 22:32:30	58.95218360655738	56.687777049180326	15	1	0	0	0	0
2024-06-05 22:32:40	58.56864939285715	55.92333842857143	15	1	0	0	0	0
2024-06-05 22:32:50	59.52992506329114	57.69164141898734	15	1	0	0	0	0
2024-06-05 22:33:00	58.263383919999995	55.279809840000006	15	1	0	0	0	0
2024-06-05 22:33:10	59.908345176	58.393421784000004	15	1	0	0	0	0
2024-06-05 22:33:20	59.857743446376816	58.391955947826084	15	1	0	0	0	0
2024-06-05 22:33:30	59.302090864	57.378147139999996	15	1	0	0	0	0
2024-06-05 22:33:40	58.99512712	56.759266591999996	15	1	0	0	0	0
2024-06-05 22:33:50	60.38266746478873	59.40230227605634	15	1	0	0	0	0
2024-06-05 22:34:00	60.19184616	59.15875154	15	1	0	0	0	0
2024-06-05 22:34:10	60.19184616	59.15875154	15	1	0	0	0	0
2024-06-05 22:34:20	60.19184616	59.15875154	15	1	0	0	0	0
2024-06-05 22:34:30	60.19184616	59.15875154	15	1	0	0	0	0
2024-06-05 22:34:40	60.19184616	59.15875154	15	1	0	0	0	0
2024-06-05 22:34:50	60.19184616	59.15875154	15	1	0	0	0	0
2024-06-05 22:35:00	60.19184616	59.15875154	15	1	0	0	0	0
2024-06-05 22:35:10	59.22116932592593	57.359215533333334	15	1	0	0	0	0
2024-06-05 22:35:20	60.31595818	59.447571124999996	15	1	0	0	0	0
2024-06-05 22:35:30	61.272986792000005	61.337404848000006	15	1	0	0	0	0
2024-06-05 22:35:40	60.632903152112675	60.14761463098591	15	1	0	0	0	0
2024-06-05 22:35:50	61.24623384	61.32227066666667	15	1	0	0	0	0
2024-06-05 22:36:00	59.892892880000005	58.757424672000006	15	1	0	0	0	0
2024-06-05 22:36:10	60.80794885245901	60.37949750819672	15	1	0	0	0	0
2024-06-05 22:36:20	60.466279	59.7071679	15	1	0	0	0	0
2024-06-05 22:36:30	60.01929542857143	58.87223812571429	15	1	0	0	0	0
2024-06-05 22:36:40	59.07024349	57.0238477025	15	1	0	0	0	0
2024-06-05 22:36:50	58.591844056	55.966468928	15	1	0	0	0	0
2024-06-05 22:37:00	58.393909300000004	55.555321944	15	1	0	0	0	0
2024-06-05 22:37:10	60.040807968421056	58.67448396842105	15	1	0	0	0	0
2024-06-05 22:37:20	59.04085687333333	56.8576044	15	1	0	0	0	0
2024-06-05 22:37:30	59.501926848000004	57.7564884	15	1	0	0	0	0
2024-06-05 22:37:40	59.42508154074074	57.613066750617286	15	1	0	0	0	0
2024-06-05 22:37:50	59.19903645254237	57.15880995254237	15	1	0	0	0	0
2024-06-05 22:38:00	59.583578496	57.830178888	15	1	0	0	0	0
2024-06-05 22:38:10	60.545186440677966	59.63837357118644	15	1	0	0	0	0
2024-06-05 22:38:20	60.33501448979592	59.25626873469388	15	1	0	0	0	0
2024-06-05 22:38:30	60.6692480345679	59.862935703703705	15	1	0	0	0	0
2024-06-05 22:38:40	59.89257827848101	58.391894793670886	15	1	0	0	0	0
