PROCESSDATA	2111FIC40102B Data	yyyy-MM-dd HH:mm:ss
8	10	2024-08-24 21:55:00	751
tagname	2111FIC40102B.MV	2111FIC40102B.PV	2111FIC40102B.SV	2111FIC40102B.MODE	bOpOFL	bPvOFL	bSpOFL	bAutOFL
desc	常底油进F401二路支管_OP	常底油进F401二路支管_PV	常底油进F401二路支管_SP	Aut	bOpOFL	bPvOFL	bSpOFL	bAutOFL
fsMax=1.921874734183671	fsMin=0	fsGridNum=10	fdMax=1.921874734183671tfdMin=0	fdGridNum=10	v0GridNum=10	L=24
2024-08-24 23:16:20	41.02921437142857	100.19390648571428	99.43469999999999	1	0	0	0	0
2024-08-24 23:16:30	41.372189374074075	99.23591791604939	99.8288148148148	1	0	0	0	0
2024-08-24 23:16:40	41.17500072	99.8463904	99.42616	1	0	0	0	0
2024-08-24 23:16:50	41.1809769	100.236084	100.095207	1	0	0	0	0
2024-08-24 23:17:00	41.21644542352941	100.05048205882353	100.20901235294117	1	0	0	0	0
2024-08-24 23:17:10	41.265686785	99.797962	99.88466	1	0	0	0	0
2024-08-24 23:17:20	41.03436118032786	100.15979683606557	99.33438875737706	1	0	0	0	0
2024-08-24 23:17:30	41.021050960000004	99.95265219999999	99.44934051999999	1	0	0	0	0
2024-08-24 23:17:40	41.04295576	99.9139948	99.721712	1	0	0	0	0
2024-08-24 23:17:50	41.16085015686274	99.5944550980392	99.8719837254902	1	0	0	0	0
2024-08-24 23:18:00	41.19153456	99.17010924	99.4163	1	0	0	0	0
2024-08-24 23:18:10	41.14540901408451	99.46949591549296	99.44792014084507	1	0	0	0	0
2024-08-24 23:18:20	41.15792972159091	99.38885034090909	99.41956352272727	1	0	0	0	0
2024-08-24 23:18:30	41.2215430943662	99.53215169014085	99.77669309859155	1	0	0	0	0
2024-08-24 23:18:40	41.395256	99.47378	100.215668	1	0	0	0	0
2024-08-24 23:18:50	41.31258005245902	100.06977245901639	100.22649254098361	1	0	0	0	0
2024-08-24 23:19:00	41.2339453	100.3504416	100.08624280000001	1	0	0	0	0
2024-08-24 23:19:10	41.20532938775511	100.12789240816328	99.95017	1	0	0	0	0
2024-08-24 23:19:20	41.23787144857143	100.14090242857144	100.14631471428571	1	0	0	0	0
2024-08-24 23:19:30	41.35424328765432	99.99745304938271	100.39887001234567	1	0	0	0	0
2024-08-24 23:19:40	41.35598372857143	100.10836242857143	100.43688757142857	1	0	0	0	0
2024-08-24 23:19:50	41.34213725714286	99.91914934285714	100.0676272857143	1	0	0	0	0
2024-08-24 23:20:00	41.34763186862745	100.0442621764706	100.244987	1	0	0	0	0
2024-08-24 23:20:10	41.240889369620255	100.0948239493671	99.87461936708861	1	0	0	0	0
2024-08-24 23:20:20	41.239093028571425	100.1775449	100.04356114285714	1	0	0	0	0
2024-08-24 23:20:30	41.26236428571429	100.04852544285714	99.983288	1	0	0	0	0
2024-08-24 23:20:40	41.30718	100.206833	100.339073	1	0	0	0	0
2024-08-24 23:20:50	41.41726236724138	99.8340295275862	100.236343	1	0	0	0	0
2024-08-24 23:21:00	41.5480723	100.586998	101.0183435	1	0	0	0	0
2024-08-24 23:21:10	41.33312576875	100.814625625	100.312653	1	0	0	0	0
2024-08-24 23:21:20	41.432890854901956	100.15682466666667	100.301971	1	0	0	0	0
2024-08-24 23:21:30	41.4114075	99.85726	99.82664	1	0	0	0	0
2024-08-24 23:21:40	41.28119007183099	100.27184991549295	99.76970464788732	1	0	0	0	0
2024-08-24 23:21:50	41.39683	99.971	100.1271	1	0	0	0	0
2024-08-24 23:22:00	41.458344591836735	100.19615872244898	100.454819	1	0	0	0	0
2024-08-24 23:22:10	41.508760125	99.96163	100.27527825	1	0	0	0	0
2024-08-24 23:22:20	41.33102289677419	100.55905212903227	100.14558167741936	1	0	0	0	0
2024-08-24 23:22:30	41.56744766404494	100.25384134831461	100.70452438202248	1	0	0	0	0
2024-08-24 23:22:40	41.685215400000004	100.44774571428572	101.12758642857143	1	0	0	0	0
2024-08-24 23:22:50	41.553040271604935	100.7844864197531	100.71537061728395	1	0	0	0	0
2024-08-24 23:23:00	41.43818018135593	100.81670576271186	100.455173	1	0	0	0	0
2024-08-24 23:23:10	41.440194	100.3869168	100.29822779999999	1	0	0	0	0
2024-08-24 23:23:20	41.504774100000006	99.59493	99.73918	1	0	0	0	0
2024-08-24 23:23:30	41.481567007692306	100.19162408974358	100.13879798205127	1	0	0	0	0
2024-08-24 23:23:40	41.34327473770492	100.53120180327868	100.2503374262295	1	0	0	0	0
2024-08-24 23:23:50	41.6530542375	99.5930775	100.38928775	1	0	0	0	0
2024-08-24 23:24:00	41.39084241864407	100.93035101694915	100.37928086440678	1	0	0	0	0
2024-08-24 23:24:10	41.3547846	101.069158	100.76442466666667	1	0	0	0	0
2024-08-24 23:24:20	41.732094	99.892098	100.901222	1	0	0	0	0
2024-08-24 23:24:30	41.7491327943662	100.76479528169014	101.28291008450704	1	0	0	0	0
2024-08-24 23:24:40	41.643569847500004	101.75875255	101.76568792500001	1	0	0	0	0
2024-08-24 23:24:50	41.75745272727273	100.82535389772727	101.08509156818182	1	0	0	0	0
2024-08-24 23:25:00	41.9228554	100.803421	101.462067	1	0	0	0	0
2024-08-24 23:25:10	41.70469671355932	101.84786194915254	101.55226937288136	1	0	0	0	0
2024-08-24 23:25:20	41.418317095238095	101.49911395238095	100.266365	1	0	0	0	0
2024-08-24 23:25:30	41.76829226	99.545763566	99.8134042	1	0	0	0	0
2024-08-24 23:25:40	41.411287088607594	100.83375444303798	99.75437916455697	1	0	0	0	0
2024-08-24 23:25:50	41.33124212285714	100.27220932428571	99.57701931142857	1	0	0	0	0
2024-08-24 23:26:00	41.35089272727273	99.75624781818182	99.32574272727273	1	0	0	0	0
2024-08-24 23:26:10	41.31167939240506	99.97670534177215	99.8765540506329	1	0	0	0	0
2024-08-24 23:26:20	41.66162	99.46747	100.616661	1	0	0	0	0
2024-08-24 23:26:30	41.76652456714286	100.90429862857142	101.53414497142857	1	0	0	0	0
2024-08-24 23:26:40	41.53102892676056	101.57392650704226	101.36781785915493	1	0	0	0	0
2024-08-24 23:26:50	41.838871975	100.296858	101.1439115	1	0	0	0	0
2024-08-24 23:27:00	41.826516086249995	100.8350706375	101.2413789875	1	0	0	0	0
2024-08-24 23:27:10	41.526239459016395	102.16312272131148	101.46937075409836	1	0	0	0	0
2024-08-24 23:27:20	41.77869341463415	100.38780712195121	100.879288	1	0	0	0	0
2024-08-24 23:27:30	41.554817150000005	101.010532274	100.415344	1	0	0	0	0
2024-08-24 23:27:40	41.316048945	100.767566	99.867939985	1	0	0	0	0
2024-08-24 23:27:50	41.51527758024692	99.30323334691359	99.43906483950617	1	0	0	0	0
2024-08-24 23:28:00	41.110713439436616	100.8075776056338	99.49359154929577	1	0	0	0	0
2024-08-24 23:28:10	41.043981800000005	99.88174125714285	98.93928897142858	1	0	0	0	0
2024-08-24 23:28:20	41.0625648	99.42168	98.8687057	1	0	0	0	0
2024-08-24 23:28:30	40.9431229	99.5820541	98.90251	1	0	0	0	0
2024-08-24 23:28:40	41.375055796	99.672674528	100.769157	1	0	0	0	0
2024-08-24 23:28:50	41.74399641975308	99.87491312345679	101.54344187654321	1	0	0	0	0
2024-08-24 23:29:00	41.624893650000004	101.378513	102.24427800000001	1	0	0	0	0
2024-08-24 23:29:10	41.83921	100.338776	101.305168	1	0	0	0	0
2024-08-24 23:29:20	41.7134628	101.538536	101.5645	1	0	0	0	0
2024-08-24 23:29:30	41.52951428030303	101.26248028787879	100.8049226969697	1	0	0	0	0
2024-08-24 23:29:40	41.65474844761905	100.28721904761905	100.40907876190477	1	0	0	0	0
2024-08-24 23:29:50	41.78732	100.953079	101.364388	1	0	0	0	0
2024-08-24 23:30:00	41.350956147540984	101.2596177704918	100.0820344262295	1	0	0	0	0
2024-08-24 23:30:10	41.699785875	99.85443525	100.2950075	1	0	0	0	0
2024-08-24 23:30:20	41.59592294081632	100.57908577551021	100.3419896122449	1	0	0	0	0
2024-08-24 23:30:30	41.3615456	101.012909	100.223862	1	0	0	0	0
2024-08-24 23:30:40	41.533198757692304	100.40814311538462	100.439514	1	0	0	0	0
2024-08-24 23:30:50	41.6279136724138	100.46047998275863	100.7083645862069	1	0	0	0	0
2024-08-24 23:31:00	41.3771439	101.181946	100.427872	1	0	0	0	0
2024-08-24 23:31:10	41.668642491803276	99.9369111147541	100.50333945901639	1	0	0	0	0
2024-08-24 23:31:20	41.83834340204081	100.14516900204082	100.971642	1	0	0	0	0
2024-08-24 23:31:30	41.53256571428572	101.18677657142857	100.73491028571428	1	0	0	0	0
2024-08-24 23:31:40	41.47487306122449	99.39931579591837	99.03280306122448	1	0	0	0	0
2024-08-24 23:31:50	41.20848232857143	99.35879	98.30060285714285	1	0	0	0	0
2024-08-24 23:32:00	40.60498846153846	99.96396358974359	97.3829592051282	1	0	0	0	0
2024-08-24 23:32:10	40.735601518987345	98.3959664556962	97.27686658227849	1	0	0	0	0
2024-08-24 23:32:20	40.7098638028169	98.2485297887324	97.66443591549296	1	0	0	0	0
2024-08-24 23:32:30	40.6482873	98.53178875	98.0812275	1	0	0	0	0
2024-08-24 23:32:40	40.7182236	98.68355	98.621666	1	0	0	0	0
2024-08-24 23:32:50	41.0832	97.96811	99.0933	1	0	0	0	0
2024-08-24 23:33:00	40.75348727058824	99.52240037647059	99.08072470588235	1	0	0	0	0
2024-08-24 23:33:10	40.92876123380282	98.8342728169014	99.21805334084507	1	0	0	0	0
2024-08-24 23:33:20	41.228096	98.0162871	99.14738	1	0	0	0	0
2024-08-24 23:33:30	40.869245039240504	100.08949402531645	99.5165406329114	1	0	0	0	0
2024-08-24 23:33:40	41.363369660784315	98.52606803921569	99.77669352941177	1	0	0	0	0
2024-08-24 23:33:50	40.89416068688524	100.46841575409836	99.44546737704918	1	0	0	0	0
2024-08-24 23:34:00	41.17960323043478	98.98812275362319	99.52508280724638	1	0	0	0	0
2024-08-24 23:34:10	41.223503750704225	99.60051277464788	99.79784807042253	1	0	0	0	0
2024-08-24 23:34:20	41.197023513483146	99.89803624719102	100.06115134831461	1	0	0	0	0
2024-08-24 23:34:30	41.47686780759494	99.01290987341773	99.9348329113924	1	0	0	0	0
2024-08-24 23:34:40	40.91106926122449	100.64219004081633	99.0378342	1	0	0	0	0
2024-08-24 23:34:50	41.28462472105263	99.15426315789473	99.56262212631579	1	0	0	0	0
2024-08-24 23:35:00	41.34428253521126	99.83728552112676	100.17031257746478	1	0	0	0	0
2024-08-24 23:35:10	41.23683139444445	100.29750183333333	100.32776425	1	0	0	0	0
2024-08-24 23:35:20	41.403437780000004	99.43303224	100.0312138	1	0	0	0	0
2024-08-24 23:35:30	41.252123728571426	100.06030951428572	99.89797835714286	1	0	0	0	0
2024-08-24 23:35:40	41.05365063898305	100.59669885084746	99.72345406779661	1	0	0	0	0
2024-08-24 23:35:50	41.19317453934426	100.13829688524591	100.04957944262296	1	0	0	0	0
2024-08-24 23:36:00	41.289115116901414	100.09137056338028	100.29960422535211	1	0	0	0	0
2024-08-24 23:36:10	41.4922748	100.010174375	100.69871875	1	0	0	0	0
2024-08-24 23:36:20	41.49937	100.370865	100.77211	1	0	0	0	0
2024-08-24 23:36:30	41.57769829213483	100.78370692134831	101.0777631011236	1	0	0	0	0
2024-08-24 23:36:40	41.478268182	100.9828825	100.86704780000001	1	0	0	0	0
2024-08-24 23:36:50	41.521	100.822884	100.95269	1	0	0	0	0
2024-08-24 23:37:00	41.34258390980392	101.03275798039216	100.55534974509804	1	0	0	0	0
2024-08-24 23:37:10	41.42112152156863	101.03853966666667	101.06765	1	0	0	0	0
2024-08-24 23:37:20	41.5217323	100.763657	101.055557	1	0	0	0	0
2024-08-24 23:37:30	41.55265398518519	100.55671007407408	100.79152903703704	1	0	0	0	0
2024-08-24 23:37:40	41.55358821666667	100.30036933333332	100.44576533333333	1	0	0	0	0
2024-08-24 23:37:50	41.66219509803921	100.27076768627451	100.78212033333334	1	0	0	0	0
2024-08-24 23:38:00	41.84312043478261	100.55028426086956	101.461662	1	0	0	0	0
2024-08-24 23:38:10	42.00961473714286	101.40161895714286	102.40326584285715	1	0	0	0	0
2024-08-24 23:38:20	41.98061483606558	101.92660462295082	102.43939583606557	1	0	0	0	0
2024-08-24 23:38:30	41.91183375	101.64471962500001	101.57816212499999	1	0	0	0	0
2024-08-24 23:38:40	41.764557269230764	102.01629707692308	101.424614	1	0	0	0	0
2024-08-24 23:38:50	41.726299714285716	101.86075714285714	101.37741442857143	1	0	0	0	0
2024-08-24 23:39:00	41.780667154999996	101.76506741666667	101.68137783333333	1	0	0	0	0
2024-08-24 23:39:10	41.72327921311475	101.01793181967213	100.90439016393442	1	0	0	0	0
2024-08-24 23:39:20	41.56611709	100.85104305	100.263023	1	0	0	0	0
2024-08-24 23:39:30	41.3962059	101.094452	100.261116	1	0	0	0	0
2024-08-24 23:39:40	41.693677236	100.16064158	100.48651028	1	0	0	0	0
2024-08-24 23:39:50	41.69692262025317	100.16982278481012	100.35049055696203	1	0	0	0	0
2024-08-24 23:40:00	41.705962387804874	100.46839175609756	100.669205	1	0	0	0	0
2024-08-24 23:40:10	41.61520623111111	100.61451683333333	100.522824	1	0	0	0	0
2024-08-24 23:40:20	41.53453442622951	100.62805562295082	100.34113180327869	1	0	0	0	0
2024-08-24 23:40:30	41.615138888888886	100.78111522222223	100.82606833333332	1	0	0	0	0
2024-08-24 23:40:40	41.55395	100.667023	100.38575	1	0	0	0	0
2024-08-24 23:40:50	41.5290222	100.557289	100.347565	1	0	0	0	0
2024-08-24 23:41:00	41.56559604	100.29247	100.3963776	1	0	0	0	0
2024-08-24 23:41:10	41.4445885	100.4757584	100.1515	1	0	0	0	0
2024-08-24 23:41:20	41.418158235294115	100.64777750980392	100.4558	1	0	0	0	0
2024-08-24 23:41:30	41.56456282333333	100.36789836666667	100.76989416666667	1	0	0	0	0
2024-08-24 23:41:40	41.671643652	100.15991626	100.79608976	1	0	0	0	0
2024-08-24 23:41:50	41.514145768115945	100.7223718115942	100.335915	1	0	0	0	0
2024-08-24 23:42:00	41.47730549019608	100.76530801960784	100.40379331372549	1	0	0	0	0
2024-08-24 23:42:10	41.61246873333334	101.01441866666666	101.07913433333334	1	0	0	0	0
2024-08-24 23:42:20	41.591354795	100.96237746666667	100.96792956666667	1	0	0	0	0
2024-08-24 23:42:30	41.45168341	100.6829564625	100.3314859	1	0	0	0	0
2024-08-24 23:42:40	41.44750618	100.45054332857143	100.25014504285714	1	0	0	0	0
2024-08-24 23:42:50	41.60147069285715	100.06053142857144	100.4043518	1	0	0	0	0
2024-08-24 23:43:00	41.5025	100.311317	100.109543	1	0	0	0	0
2024-08-24 23:43:10	41.505351499999996	100.39736066666667	100.41371366666667	1	0	0	0	0
2024-08-24 23:43:20	41.8515167	100.198486	101.442329	1	0	0	0	0
2024-08-24 23:43:30	41.709394492753624	100.85108250724637	101.0632623478261	1	0	0	0	0
2024-08-24 23:43:40	41.63497671666667	101.120078	101.02396616666667	1	0	0	0	0
2024-08-24 23:43:50	41.585328371428574	100.46463014285713	100.48855414285714	1	0	0	0	0
2024-08-24 23:44:00	41.91473979591837	99.5100030612245	100.694542	1	0	0	0	0
2024-08-24 23:44:10	41.91473979591837	99.5100030612245	100.694542	1	0	0	0	0
2024-08-24 23:44:20	41.50715028	101.29013020000001	100.8570434	1	0	0	0	0
2024-08-24 23:44:30	41.992508092592594	100.05261692592592	101.406677	1	0	0	0	0
2024-08-24 23:44:40	41.938855872881355	101.31094659322034	101.83307496610169	1	0	0	0	0
2024-08-24 23:44:50	41.7260749225	101.57617795	101.33437045	1	0	0	0	0
2024-08-24 23:45:00	41.99382223877551	100.09437532653061	100.92662802040816	1	0	0	0	0
2024-08-24 23:45:10	41.972248367346936	100.60482265306122	100.96175279591837	1	0	0	0	0
2024-08-24 23:45:20	41.972248367346936	101.9668999047619	100.56163	1	0	0	0	0
2024-08-24 23:45:30	41.77176536197183	100.02979535211267	99.9111009859155	1	0	0	0	0
2024-08-24 23:45:40	41.291139352173914	101.57511782608697	99.8057204347826	1	0	0	0	0
2024-08-24 23:45:50	41.47578360674157	99.96607705617977	99.67058258426965	1	0	0	0	0
2024-08-24 23:46:00	41.387521875	100.69584511666666	100.0946577	1	0	0	0	0
2024-08-24 23:46:10	41.363458400000006	100.79308765714286	100.36726857142857	1	0	0	0	0
2024-08-24 23:46:20	41.7136044	99.556836	100.457756	1	0	0	0	0
2024-08-24 23:46:30	41.7136044	99.556836	100.457756	1	0	0	0	0
2024-08-24 23:46:40	41.26368711971831	101.17150791549295	100.199783	1	0	0	0	0
2024-08-24 23:46:50	41.30537807142857	100.28386771428572	99.69499185714285	1	0	0	0	0
2024-08-24 23:47:00	41.387938695652174	100.21727249275362	100.05753869565218	1	0	0	0	0
2024-08-24 23:47:10	41.3359756	100.401222	100.090416	1	0	0	0	0
2024-08-24 23:47:20	41.3359756	100.401222	100.090416	1	0	0	0	0
2024-08-24 23:47:30	41.368533534782614	99.96523579710144	100.12643508695652	1	0	0	0	0
2024-08-24 23:47:40	41.34398259672131	99.8112475409836	99.77208245901639	1	0	0	0	0
2024-08-24 23:47:50	41.31136403	99.641764375	99.55249	1	0	0	0	0
2024-08-24 23:48:00	41.30081211375	99.7769781975	99.68196800000001	1	0	0	0	0
2024-08-24 23:48:10	41.33005811594203	99.55610492753623	99.61638395942029	1	0	0	0	0
2024-08-24 23:48:20	41.43734242307692	99.54817615384614	99.9319055	1	0	0	0	0
2024-08-24 23:48:30	41.35954497358491	99.91731228301887	99.9650725245283	1	0	0	0	0
2024-08-24 23:48:40	41.46815795454546	99.89739263636363	100.31248494318181	1	0	0	0	0
2024-08-24 23:48:50	41.51949347125	99.4139484375	99.90314071375	1	0	0	0	0
2024-08-24 23:49:00	41.42340935211267	99.85257605633804	99.98195947887324	1	0	0	0	0
2024-08-24 23:49:10	41.30190855254238	99.99976745762712	99.64969	1	0	0	0	0
2024-08-24 23:49:20	41.5117384	100.18887495238096	100.800552	1	0	0	0	0
2024-08-24 23:49:30	41.49391398039216	100.28407282352941	100.59157450980392	1	0	0	0	0
2024-08-24 23:49:40	41.57028643272727	100.31775927272727	100.7094048	1	0	0	0	0
2024-08-24 23:49:50	41.469166320987654	100.59472944444445	100.5240821851852	1	0	0	0	0
2024-08-24 23:50:00	41.31812870571429	100.81243551428571	100.32982557142857	1	0	0	0	0
2024-08-24 23:50:10	41.350853428571426	100.60816677142857	100.38529178571429	1	0	0	0	0
2024-08-24 23:50:20	41.4182968	100.290985	100.344727	1	0	0	0	0
2024-08-24 23:50:30	41.43547761898734	100.45756017721519	100.57666355696202	1	0	0	0	0
2024-08-24 23:50:40	41.580031491999996	100.3071246	100.897545	1	0	0	0	0
2024-08-24 23:50:50	41.38698609876543	100.71793516049382	100.41293090123457	1	0	0	0	0
2024-08-24 23:51:00	41.474545652173916	100.61802495652174	100.72042473913044	1	0	0	0	0
2024-08-24 23:51:10	41.352541952500005	100.3704371625	99.99772521625	1	0	0	0	0
2024-08-24 23:51:20	41.30255019512195	100.46640712195122	100.10168631707317	1	0	0	0	0
2024-08-24 23:51:30	41.329483	100.263153	100.096382	1	0	0	0	0
2024-08-24 23:51:40	41.408875518367346	100.37394791836735	100.55817567346939	1	0	0	0	0
2024-08-24 23:51:50	41.388684999999995	100.4507525	100.45444850000001	1	0	0	0	0
2024-08-24 23:52:00	41.379099772151896	100.51212513924051	100.44052418987343	1	0	0	0	0
2024-08-24 23:52:10	41.381556063291136	100.57798088607595	100.52624553164557	1	0	0	0	0
2024-08-24 23:52:20	41.45937	100.738708	100.944138	1	0	0	0	0
2024-08-24 23:52:30	41.2845535	100.729393	100.353188	1	0	0	0	0
2024-08-24 23:52:40	41.328714688235294	100.27978358823529	100.187073	1	0	0	0	0
2024-08-24 23:52:50	41.40581633	100.1647182	100.3914697	1	0	0	0	0
2024-08-24 23:53:00	41.3552585	100.2472678	100.37273445000001	1	0	0	0	0
2024-08-24 23:53:10	41.63554539411764	99.90538253529411	100.957893	1	0	0	0	0
2024-08-24 23:53:20	41.5886269	100.204735	100.676872	1	0	0	0	0
2024-08-24 23:53:30	41.6779442	99.7176056	100.425354	1	0	0	0	0
2024-08-24 23:53:40	41.554444274509805	100.50183943137255	100.56974956862744	1	0	0	0	0
2024-08-24 23:53:50	41.55300202898551	100.79101597101449	100.74742771014493	1	0	0	0	0
2024-08-24 23:54:00	41.58313521666667	100.8753491	100.87025596666666	1	0	0	0	0
2024-08-24 23:54:10	41.54185	101.143173	100.961578	1	0	0	0	0
2024-08-24 23:54:20	41.576767411764706	100.79137313725491	100.77793856862745	1	0	0	0	0
2024-08-24 23:54:30	41.66428373793104	100.95076493103448	101.05556803448275	1	0	0	0	0
2024-08-24 23:54:40	41.7546511952381	100.84873947619047	101.210251	1	0	0	0	0
2024-08-24 23:54:50	41.9356242516854	101.03847558426966	101.77033229213484	1	0	0	0	0
2024-08-24 23:55:00	41.66682246885246	101.32606278688525	100.95962704918034	1	0	0	0	0
2024-08-24 23:55:10	41.717207637037035	100.27280382716049	100.45377740740742	1	0	0	0	0
2024-08-24 23:55:20	41.855368819999995	100.00640729999999	100.4499744	1	0	0	0	0
2024-08-24 23:55:30	41.485171725	100.95479387500001	100.0788275	1	0	0	0	0
2024-08-24 23:55:40	41.76855	99.07287	99.83601	1	0	0	0	0
2024-08-24 23:55:50	41.4505	101.462341	100.251114	1	0	0	0	0
2024-08-24 23:56:00	41.38189214347826	101.35365821739131	100.46463	1	0	0	0	0
2024-08-24 23:56:10	41.62606073661972	99.96959647887324	100.11850912676056	1	0	0	0	0
2024-08-24 23:56:20	41.29293176666667	100.98180066666667	100.14605433333334	1	0	0	0	0
2024-08-24 23:56:30	41.52254715915493	99.99117985915493	100.19831857746479	1	0	0	0	0
2024-08-24 23:56:40	41.36076968	100.7551728	100.293396	1	0	0	0	0
2024-08-24 23:56:50	41.24077873417722	100.67709711392405	100.08752296202532	1	0	0	0	0
2024-08-24 23:57:00	41.431713414	99.920073502	100.21782374	1	0	0	0	0
2024-08-24 23:57:10	41.3732816	99.90608010169493	99.9050446	1	0	0	0	0
2024-08-24 23:57:20	41.35573588571429	100.26906485714285	100.2071552857143	1	0	0	0	0
2024-08-24 23:57:30	41.56860133333333	100.758036	101.35747766666667	1	0	0	0	0
2024-08-24 23:57:40	41.52529959591837	101.33953416326531	101.49894263265307	1	0	0	0	0
2024-08-24 23:57:50	41.72775295652173	101.22294614492753	101.9025038115942	1	0	0	0	0
2024-08-24 23:58:00	41.54106664084507	101.4246413943662	101.15408111267605	1	0	0	0	0
2024-08-24 23:58:10	41.68422533333334	100.75602481481481	101.11968840740741	1	0	0	0	0
2024-08-24 23:58:20	41.86064572881356	100.66285169491525	101.47789083050847	1	0	0	0	0
2024-08-24 23:58:30	41.9119372375	101.621704875	102.26562237499999	1	0	0	0	0
2024-08-24 23:58:40	41.87203292	101.6949508	101.93988	1	0	0	0	0
2024-08-24 23:58:50	41.73190852112676	101.79004218309859	101.453445	1	0	0	0	0
2024-08-24 23:59:00	41.76673942884615	101.42335673076924	101.35945132692308	1	0	0	0	0
2024-08-24 23:59:10	41.768291250000004	101.31540103409091	101.30116656818181	1	0	0	0	0
2024-08-24 23:59:20	41.83929801285714	101.35782494285715	101.52839887142858	1	0	0	0	0
2024-08-24 23:59:30	41.548914559016396	101.06725672131148	100.0801381737705	1	0	0	0	0
2024-08-24 23:59:40	41.31661285294118	101.0089625490196	99.65870490392157	1	0	0	0	0
2024-08-24 23:59:50	41.1941071	99.77955	98.51651	1	0	0	0	0
2024-08-25 00:00:00	40.921807228	98.999093396	97.55809	1	0	0	0	0
