PROCESSDATA	2411PDIC10321 Data	yyyy-MM-dd HH:mm:ss
8	10	2024-10-15 21:55:00	751
tagname	2411PDIC10321.MV	2411PDIC10321.PV	2411PDIC10321.SV	2411PDIC10321.MODE	bOpOFL	bPvOFL	bSpOFL	bAutOFL
desc	再生器再生滑阀差压_OP	再生器再生滑阀差压_PV	再生器再生滑阀差压_SP	Aut	bOpOFL	bPvOFL	bSpOFL	bAutOFL
fsMax=3.6755869240000045	fsMin=0	fsGridNum=10	fdMax=3.6755869240000045tfdMin=0	fdGridNum=10	v0GridNum=10	L=24
2024-10-15 22:48:00	62.5654912	64.9518764	15	1	0	0	0	0
2024-10-15 22:48:10	61.943689552	63.680110132	15	1	0	0	0	0
2024-10-15 22:48:20	62.559020082352944	64.79544823529412	15	1	0	0	0	0
2024-10-15 22:48:30	63.239920688	66.1168548	15	1	0	0	0	0
2024-10-15 22:48:40	62.557360216	64.8996799	15	1	0	0	0	0
2024-10-15 22:48:50	61.8095464	63.506964372000006	15	1	0	0	0	0
2024-10-15 22:49:00	62.963366652	65.654185244	15	1	0	0	0	0
2024-10-15 22:49:10	62.471431296	64.7738976	15	1	0	0	0	0
2024-10-15 22:49:20	62.348592404	64.5769532	15	1	0	0	0	0
2024-10-15 22:49:30	62.278176708	64.4657844	15	1	0	0	0	0
2024-10-15 22:49:40	63.291832336	66.431797628	15	1	0	0	0	0
2024-10-15 22:49:50	63.073121031999996	66.087933052	15	1	0	0	0	0
2024-10-15 22:50:00	62.269807764	64.5555036	15	1	0	0	0	0
2024-10-15 22:50:10	62.347133776	64.57015679999999	15	1	0	0	0	0
2024-10-15 22:50:20	62.641193728	65.00971352	15	1	0	0	0	0
2024-10-15 22:50:30	63.25540312	66.13382058399999	15	1	0	0	0	0
2024-10-15 22:50:40	62.320710984	64.3709688	15	1	0	0	0	0
2024-10-15 22:50:50	63.452853784	66.472986	15	1	0	0	0	0
2024-10-15 22:51:00	63.041138000000004	65.66990799999999	15	1	0	0	0	0
2024-10-15 22:51:10	63.651524844	66.791768044	15	1	0	0	0	0
2024-10-15 22:51:20	63.297812304000004	66.16052072	15	1	0	0	0	0
2024-10-15 22:51:30	62.503251995999996	64.680557488	15	1	0	0	0	0
2024-10-15 22:51:40	62.6904308	65.018834232	15	1	0	0	0	0
2024-10-15 22:51:50	63.3847056	66.372489904	15	1	0	0	0	0
2024-10-15 22:52:00	63.6406656	66.9483212	15	1	0	0	0	0
2024-10-15 22:52:10	63.1586696	66.132192096	15	1	0	0	0	0
2024-10-15 22:52:20	63.758279744	67.3723896	15	1	0	0	0	0
2024-10-15 22:52:30	63.866062788	67.6450248	15	1	0	0	0	0
2024-10-15 22:52:40	62.803973371999994	65.646475228	15	1	0	0	0	0
2024-10-15 22:52:50	63.2096236	66.3564456	15	1	0	0	0	0
2024-10-15 22:53:00	64.92074904	69.52512999999999	15	1	0	0	0	0
2024-10-15 22:53:10	64.534875488	68.78992439999999	15	1	0	0	0	0
2024-10-15 22:53:20	64.4305276	68.554160656	15	1	0	0	0	0
2024-10-15 22:53:30	63.9893428	67.6611892	15	1	0	0	0	0
2024-10-15 22:53:40	63.573023504	66.7261052	15	1	0	0	0	0
2024-10-15 22:53:50	61.992174072	63.596266188	15	1	0	0	0	0
2024-10-15 22:54:00	61.480638192	62.471136432	15	1	0	0	0	0
2024-10-15 22:54:10	64.5746092	68.33044679999999	15	1	0	0	0	0
2024-10-15 22:54:20	64.730710832	68.80983933200001	15	1	0	0	0	0
2024-10-15 22:54:30	64.57296942400001	68.617570288	15	1	0	0	0	0
2024-10-15 22:54:40	63.418630576	66.4487432	15	1	0	0	0	0
2024-10-15 22:54:50	64.40552713599999	68.24395438399999	15	1	0	0	0	0
2024-10-15 22:55:00	63.80193824	67.03620056000001	15	1	0	0	0	0
2024-10-15 22:55:10	64.709087232	68.672652932	15	1	0	0	0	0
2024-10-15 22:55:20	64.622638128	68.446784	15	1	0	0	0	0
2024-10-15 22:55:30	64.5431876	68.209426496	15	1	0	0	0	0
2024-10-15 22:55:40	64.551119696	68.136012	15	1	0	0	0	0
2024-10-15 22:55:50	64.078430592	67.1776052	15	1	0	0	0	0
2024-10-15 22:56:00	63.79192982	66.52720681599999	15	1	0	0	0	0
2024-10-15 22:56:10	64.237058412	67.352747592	15	1	0	0	0	0
2024-10-15 22:56:20	63.2610028	65.487432	15	1	0	0	0	0
2024-10-15 22:56:30	63.961268399999994	66.812094512	15	1	0	0	0	0
2024-10-15 22:56:40	63.9364084	66.91282596799999	15	1	0	0	0	0
2024-10-15 22:56:50	63.87939464	66.91819459199999	15	1	0	0	0	0
2024-10-15 22:57:00	63.9034712	66.990105628	15	1	0	0	0	0
2024-10-15 22:57:10	64.8498668	68.748746	15	1	0	0	0	0
2024-10-15 22:57:20	64.9415328	68.9925828	15	1	0	0	0	0
2024-10-15 22:57:30	64.5351764	68.3010196	15	1	0	0	0	0
2024-10-15 22:57:40	64.5102928	68.235041888	15	1	0	0	0	0
2024-10-15 22:57:50	63.459593188	66.282145708	15	1	0	0	0	0
2024-10-15 22:58:00	62.5757112	64.620346	15	1	0	0	0	0
2024-10-15 22:58:10	61.511397836	62.6160384	15	1	0	0	0	0
2024-10-15 22:58:20	63.378397188	66.171356	15	1	0	0	0	0
2024-10-15 22:58:30	62.8982036	65.337287944	15	1	0	0	0	0
2024-10-15 22:58:40	62.094641312	63.7970012	15	1	0	0	0	0
2024-10-15 22:58:50	62.676655595999996	64.8169932	15	1	0	0	0	0
2024-10-15 22:59:00	62.941464992	65.3506268	15	1	0	0	0	0
2024-10-15 22:59:10	62.478235776000005	64.576163976	15	1	0	0	0	0
2024-10-15 22:59:20	62.769550388	65.221204	15	1	0	0	0	0
2024-10-15 22:59:30	62.411500148	64.597200272	15	1	0	0	0	0
2024-10-15 22:59:40	63.474796892	66.622737792	15	1	0	0	0	0
2024-10-15 22:59:50	63.85932824	67.3707538	15	1	0	0	0	0
2024-10-15 23:00:00	62.678659712	65.156212384	15	1	0	0	0	0
2024-10-15 23:00:10	63.67258592	67.06758599999999	15	1	0	0	0	0
2024-10-15 23:00:20	63.588907628	66.94208	15	1	0	0	0	0
2024-10-15 23:00:30	63.421703332	66.6630324	15	1	0	0	0	0
2024-10-15 23:00:40	62.612453628	65.121819972	15	1	0	0	0	0
2024-10-15 23:00:50	61.53934312	63.049343816	15	1	0	0	0	0
2024-10-15 23:01:00	62.526399996	64.85819599999999	15	1	0	0	0	0
2024-10-15 23:01:10	62.95681994	65.680201168	15	1	0	0	0	0
2024-10-15 23:01:20	61.722847452	63.455410368	15	1	0	0	0	0
2024-10-15 23:01:30	62.4397772	64.793164944	15	1	0	0	0	0
2024-10-15 23:01:40	62.687256143999996	65.300018896	15	1	0	0	0	0
2024-10-15 23:01:50	62.116406412	64.2723568	15	1	0	0	0	0
2024-10-15 23:02:00	61.978546112000004	64.070778096	15	1	0	0	0	0
2024-10-15 23:02:10	61.998720479999996	64.124692448	15	1	0	0	0	0
2024-10-15 23:02:20	63.289313316	66.53030079999999	15	1	0	0	0	0
2024-10-15 23:02:30	62.8419556	65.685737296	15	1	0	0	0	0
2024-10-15 23:02:40	62.794717168	65.575477392	15	1	0	0	0	0
2024-10-15 23:02:50	61.135075452	62.353333888	15	1	0	0	0	0
2024-10-15 23:03:00	63.14973772	66.06513	15	1	0	0	0	0
2024-10-15 23:03:10	62.475048204000004	64.73963776000001	15	1	0	0	0	0
2024-10-15 23:03:20	62.878445152	65.371911472	15	1	0	0	0	0
2024-10-15 23:03:30	62.842048504	65.272272	15	1	0	0	0	0
2024-10-15 23:03:40	62.272370439999996	64.15918703999999	15	1	0	0	0	0
2024-10-15 23:03:50	61.5366208	62.7119772	15	1	0	0	0	0
2024-10-15 23:04:00	61.17119	61.9766904	15	1	0	0	0	0
2024-10-15 23:04:10	61.813263584	63.145950544	15	1	0	0	0	0
2024-10-15 23:04:20	61.535834216	62.571892096	15	1	0	0	0	0
2024-10-15 23:04:30	61.937441588	63.338099199999995	15	1	0	0	0	0
2024-10-15 23:04:40	63.3360108	66.0785592	15	1	0	0	0	0
2024-10-15 23:04:50	62.857243204	65.2889872	15	1	0	0	0	0
2024-10-15 23:05:00	62.950367764	65.517983744	15	1	0	0	0	0
2024-10-15 23:05:10	63.408124068	66.448211216	15	1	0	0	0	0
2024-10-15 23:05:20	62.934006352	65.609724772	15	1	0	0	0	0
2024-10-15 23:05:30	61.687420476	63.31133622	15	1	0	0	0	0
2024-10-15 23:05:40	63.292763224	66.427502356	15	1	0	0	0	0
2024-10-15 23:05:50	62.241540064	64.561026016	15	1	0	0	0	0
2024-10-15 23:06:00	61.294922	62.792692132	15	1	0	0	0	0
2024-10-15 23:06:10	61.88067142	63.8673632	15	1	0	0	0	0
2024-10-15 23:06:20	61.505797264	63.224602284	15	1	0	0	0	0
2024-10-15 23:06:30	62.760046284	65.621717644	15	1	0	0	0	0
2024-10-15 23:06:40	62.3089897	64.82038168	15	1	0	0	0	0
2024-10-15 23:06:50	61.18050628	62.668178544	15	1	0	0	0	0
2024-10-15 23:07:00	62.63568924	65.3667428	15	1	0	0	0	0
2024-10-15 23:07:10	61.535167872	63.311713296	15	1	0	0	0	0
2024-10-15 23:07:20	63.161751087999995	66.443286848	15	1	0	0	0	0
2024-10-15 23:07:30	62.341588612	64.910743536	15	1	0	0	0	0
2024-10-15 23:07:40	62.516096483999995	65.219318	15	1	0	0	0	0
2024-10-15 23:07:50	63.552207356000004	67.224246	15	1	0	0	0	0
2024-10-15 23:08:00	63.428419644	67.0680732	15	1	0	0	0	0
2024-10-15 23:08:10	63.470972136	67.1224444	15	1	0	0	0	0
2024-10-15 23:08:20	62.92322564509804	66.01251019607844	15	1	0	0	0	0
2024-10-15 23:08:30	62.3956381	64.984863188	15	1	0	0	0	0
2024-10-15 23:08:40	62.137443044	64.430973936	15	1	0	0	0	0
2024-10-15 23:08:50	62.4077136	64.866328384	15	1	0	0	0	0
2024-10-15 23:09:00	63.084359596000006	66.1242924	15	1	0	0	0	0
2024-10-15 23:09:10	62.811756007999996	65.61152633600001	15	1	0	0	0	0
2024-10-15 23:09:20	63.062882496	66.150119048	15	1	0	0	0	0
2024-10-15 23:09:30	64.1530968	68.2198216	15	1	0	0	0	0
2024-10-15 23:09:40	63.945427200000005	67.83312599199999	15	1	0	0	0	0
2024-10-15 23:09:50	63.640586304	67.2335104	15	1	0	0	0	0
2024-10-15 23:10:00	63.175280024	66.33470080000001	15	1	0	0	0	0
2024-10-15 23:10:10	63.368418244	66.6313576	15	1	0	0	0	0
2024-10-15 23:10:20	63.91985080980392	67.75167122745097	15	1	0	0	0	0
2024-10-15 23:10:30	64.33798885600001	68.60020386800001	15	1	0	0	0	0
2024-10-15 23:10:40	63.628170048	67.28444768	15	1	0	0	0	0
2024-10-15 23:10:50	64.325210432	68.61395569599999	15	1	0	0	0	0
2024-10-15 23:11:00	64.190657712	68.416834996	15	1	0	0	0	0
2024-10-15 23:11:10	64.655933616	69.32560959999999	15	1	0	0	0	0
2024-10-15 23:11:20	61.740867984313724	63.784565886274514	15	1	0	0	0	0
2024-10-15 23:11:30	61.899784592	63.955676032	15	1	0	0	0	0
2024-10-15 23:11:40	62.311727144	64.7054328	15	1	0	0	0	0
2024-10-15 23:11:50	61.561562992	63.280698	15	1	0	0	0	0
2024-10-15 23:12:00	62.7562824	65.65832528	15	1	0	0	0	0
2024-10-15 23:12:10	62.617024352	65.566524696	15	1	0	0	0	0
2024-10-15 23:12:20	62.396452796	65.247325632	15	1	0	0	0	0
2024-10-15 23:12:30	63.6549824	67.6967512	15	1	0	0	0	0
2024-10-15 23:12:40	63.056374	66.568043104	15	1	0	0	0	0
2024-10-15 23:12:50	62.80611904	66.05001419199999	15	1	0	0	0	0
2024-10-15 23:13:00	63.265798000000004	66.864600736	15	1	0	0	0	0
2024-10-15 23:13:10	63.463476111999995	67.2035736	15	1	0	0	0	0
2024-10-15 23:13:20	63.74041144927536	67.69920753623188	15	1	0	0	0	0
2024-10-15 23:13:30	63.19612872380952	66.57965643809524	15	1	0	0	0	0
2024-10-15 23:13:40	62.677631572	65.536035332	15	1	0	0	0	0
2024-10-15 23:13:50	62.73739632	65.61080442400001	15	1	0	0	0	0
2024-10-15 23:14:00	62.070088352	64.2386522	15	1	0	0	0	0
2024-10-15 23:14:10	63.187353648	66.31549388799999	15	1	0	0	0	0
2024-10-15 23:14:20	63.17919830188679	66.30822471698113	15	1	0	0	0	0
2024-10-15 23:14:30	63.890288684	67.7353648	15	1	0	0	0	0
2024-10-15 23:14:40	63.8009452	67.654306252	15	1	0	0	0	0
2024-10-15 23:14:50	63.622222896000004	67.3784432	15	1	0	0	0	0
2024-10-15 23:15:00	63.33326	66.846986048	15	1	0	0	0	0
2024-10-15 23:15:10	65.0575508	70.1900524	15	1	0	0	0	0
2024-10-15 23:15:20	65.1364756	70.444274	15	1	0	0	0	0
2024-10-15 23:15:30	65.2205432	70.6106672	15	1	0	0	0	0
2024-10-15 23:15:40	65.3825424	70.89525920000001	15	1	0	0	0	0
2024-10-15 23:15:50	64.6587348	69.4654196	15	1	0	0	0	0
2024-10-15 23:16:00	64.54471960000001	69.1964204	15	1	0	0	0	0
2024-10-15 23:16:10	64.502167088	69.07485556799999	15	1	0	0	0	0
2024-10-15 23:16:20	64.918286024	69.82382206	15	1	0	0	0	0
2024-10-15 23:16:30	64.09782200000001	68.2786232	15	1	0	0	0	0
2024-10-15 23:16:40	63.329652104	66.7468224	15	1	0	0	0	0
2024-10-15 23:16:50	62.428914688	65.005323244	15	1	0	0	0	0
2024-10-15 23:17:00	62.888052976	65.773741608	15	1	0	0	0	0
2024-10-15 23:17:10	64.3181044	68.436570808	15	1	0	0	0	0
2024-10-15 23:17:20	63.328167708	66.4919452	15	1	0	0	0	0
2024-10-15 23:17:30	62.610870844	65.045073344	15	1	0	0	0	0
2024-10-15 23:17:40	62.847834288	65.3843892	15	1	0	0	0	0
2024-10-15 23:17:50	63.828912011999996	67.206338	15	1	0	0	0	0
2024-10-15 23:18:00	63.182726984	66.067979628	15	1	0	0	0	0
2024-10-15 23:18:10	61.836779644	63.6071009	15	1	0	0	0	0
2024-10-15 23:18:20	61.534845088	63.126251843999995	15	1	0	0	0	0
2024-10-15 23:18:30	61.859443092	63.8030076	15	1	0	0	0	0
2024-10-15 23:18:40	62.475151044	65.012968	15	1	0	0	0	0
2024-10-15 23:18:50	63.639859784	67.236442336	15	1	0	0	0	0
2024-10-15 23:19:00	63.09023018	66.23359956	15	1	0	0	0	0
2024-10-15 23:19:10	62.575104208	65.304594704	15	1	0	0	0	0
2024-10-15 23:19:20	62.875629268	65.868528	15	1	0	0	0	0
2024-10-15 23:19:30	63.16693448	66.378345868	15	1	0	0	0	0
2024-10-15 23:19:40	62.926616864	65.83722192	15	1	0	0	0	0
2024-10-15 23:19:50	62.408319972	64.730433436	15	1	0	0	0	0
2024-10-15 23:20:00	62.098079488	64.032482	15	1	0	0	0	0
2024-10-15 23:20:10	63.003360191999995	65.6688352	15	1	0	0	0	0
2024-10-15 23:20:20	63.557166448000004	66.67249115599999	15	1	0	0	0	0
2024-10-15 23:20:30	63.645818488	66.86730639999999	15	1	0	0	0	0
2024-10-15 23:20:40	63.750811332000005	67.13653444399999	15	1	0	0	0	0
2024-10-15 23:20:50	62.9956896	65.79807792000001	15	1	0	0	0	0
2024-10-15 23:21:00	62.713971504	65.28148486399999	15	1	0	0	0	0
2024-10-15 23:21:10	62.837716236	65.581876948	15	1	0	0	0	0
2024-10-15 23:21:20	62.597044404	65.22528	15	1	0	0	0	0
2024-10-15 23:21:30	63.951605184	67.82148	15	1	0	0	0	0
2024-10-15 23:21:40	63.67900668	67.4673644	15	1	0	0	0	0
2024-10-15 23:21:50	62.930523199999996	66.11058473599999	15	1	0	0	0	0
2024-10-15 23:22:00	64.18130832	68.458335344	15	1	0	0	0	0
2024-10-15 23:22:10	64.00102079999999	68.1229172	15	1	0	0	0	0
2024-10-15 23:22:20	62.41932458	65.104532896	15	1	0	0	0	0
2024-10-15 23:22:30	62.7130484	65.57549688	15	1	0	0	0	0
2024-10-15 23:22:40	62.999055512	66.0379348	15	1	0	0	0	0
2024-10-15 23:22:50	62.8964712	65.8383652	15	1	0	0	0	0
2024-10-15 23:23:00	62.856987752	65.7241416	15	1	0	0	0	0
2024-10-15 23:23:10	63.184398524	66.248502504	15	1	0	0	0	0
2024-10-15 23:23:20	63.883214800000005	67.43486560000001	15	1	0	0	0	0
2024-10-15 23:23:30	63.0231564	65.7065264	15	1	0	0	0	0
2024-10-15 23:23:40	62.495485687999995	64.558378	15	1	0	0	0	0
2024-10-15 23:23:50	62.595910235999995	64.6706896	15	1	0	0	0	0
2024-10-15 23:24:00	63.712508148	66.738382704	15	1	0	0	0	0
2024-10-15 23:24:10	63.095824668	65.548518608	15	1	0	0	0	0
2024-10-15 23:24:20	62.992507908	65.29475846400001	15	1	0	0	0	0
2024-10-15 23:24:30	64.044849056	67.1937004	15	1	0	0	0	0
2024-10-15 23:24:40	64.127351996	67.304909248	15	1	0	0	0	0
2024-10-15 23:24:50	64.62109194	68.223292	15	1	0	0	0	0
2024-10-15 23:25:00	65.01405600000001	68.970092784	15	1	0	0	0	0
2024-10-15 23:25:10	64.305796112	67.62652800000001	15	1	0	0	0	0
2024-10-15 23:25:20	63.5994896	66.267260704	15	1	0	0	0	0
2024-10-15 23:25:30	64.0867492	67.187220624	15	1	0	0	0	0
2024-10-15 23:25:40	62.787591852	64.77115929600001	15	1	0	0	0	0
2024-10-15 23:25:50	61.655283924	62.674169184	15	1	0	0	0	0
2024-10-15 23:26:00	61.337694116	62.042788736	15	1	0	0	0	0
2024-10-15 23:26:10	62.62417662	64.466020548	15	1	0	0	0	0
2024-10-15 23:26:20	61.746151848	62.894064492	15	1	0	0	0	0
2024-10-15 23:26:30	61.361600816	62.227766008	15	1	0	0	0	0
2024-10-15 23:26:40	63.092731628	65.5276416	15	1	0	0	0	0
2024-10-15 23:26:50	62.867142468	65.212629264	15	1	0	0	0	0
2024-10-15 23:27:00	62.4764928	64.610029344	15	1	0	0	0	0
2024-10-15 23:27:10	62.4764928	66.510745556	15	1	0	0	0	0
2024-10-15 23:27:20	63.424030588	66.510745556	15	1	0	0	0	0
2024-10-15 23:27:30	61.1123908	62.289353492000004	15	1	0	0	0	0
2024-10-15 23:27:40	61.1123908	62.289353492000004	15	1	0	0	0	0
2024-10-15 23:27:50	61.277054164	62.542350252	15	1	0	0	0	0
2024-10-15 23:28:00	62.297139588	64.4626884	15	1	0	0	0	0
2024-10-15 23:28:10	63.177213596	66.1897768	15	1	0	0	0	0
2024-10-15 23:28:20	61.766058332	63.609255600000004	15	1	0	0	0	0
2024-10-15 23:28:30	61.896353012	63.8642984	15	1	0	0	0	0
2024-10-15 23:28:40	62.185275808	64.396836808	15	1	0	0	0	0
2024-10-15 23:28:50	62.185275808	64.396836808	15	1	0	0	0	0
2024-10-15 23:29:00	61.587250256000004	63.210320936	15	1	0	0	0	0
2024-10-15 23:29:10	61.922962168	63.734083096	15	1	0	0	0	0
2024-10-15 23:29:20	62.01830048	63.831388684000004	15	1	0	0	0	0
2024-10-15 23:29:30	61.194925344	62.173686304	15	1	0	0	0	0
2024-10-15 23:29:40	61.3995124	62.501707808	15	1	0	0	0	0
2024-10-15 23:29:50	62.175663248	63.964853495999996	15	1	0	0	0	0
2024-10-15 23:30:00	61.581772424	62.849266368	15	1	0	0	0	0
2024-10-15 23:30:10	61.761100975999994	63.175774464	15	1	0	0	0	0
2024-10-15 23:30:20	61.13655898	62.0452752	15	1	0	0	0	0
2024-10-15 23:30:30	61.355690412	62.538000864	15	1	0	0	0	0
2024-10-15 23:30:40	61.827710996	63.473640908	15	1	0	0	0	0
2024-10-15 23:30:50	62.810717004000004	65.400548	15	1	0	0	0	0
2024-10-15 23:31:00	62.517587764	64.91746592	15	1	0	0	0	0
2024-10-15 23:31:10	62.5486696	64.9887384	15	1	0	0	0	0
2024-10-15 23:31:20	63.2367432	66.281941832	15	1	0	0	0	0
2024-10-15 23:31:30	62.275576148	64.497335364	15	1	0	0	0	0
2024-10-15 23:31:40	62.035514676	63.97997	15	1	0	0	0	0
2024-10-15 23:31:50	61.671098191999995	63.219667348	15	1	0	0	0	0
2024-10-15 23:32:00	62.272551712	64.28378	15	1	0	0	0	0
2024-10-15 23:32:10	61.712677444	63.187710116	15	1	0	0	0	0
2024-10-15 23:32:20	60.6755908	61.113796624	15	1	0	0	0	0
2024-10-15 23:32:30	62.240694028	63.947329659999994	15	1	0	0	0	0
2024-10-15 23:32:40	62.46837808	64.402636092	15	1	0	0	0	0
2024-10-15 23:32:50	63.031911472	65.56300399999999	15	1	0	0	0	0
2024-10-15 23:33:00	62.711743743999996	65.03395119199999	15	1	0	0	0	0
2024-10-15 23:33:10	62.922389388	65.440384736	15	1	0	0	0	0
2024-10-15 23:33:20	63.5262564	66.540439152	15	1	0	0	0	0
2024-10-15 23:33:30	63.2579848	65.9992784	15	1	0	0	0	0
2024-10-15 23:33:40	62.992116368	65.46507423999999	15	1	0	0	0	0
2024-10-15 23:33:50	63.108422	65.58817910399999	15	1	0	0	0	0
2024-10-15 23:34:00	63.932523792000005	67.0578376	15	1	0	0	0	0
2024-10-15 23:34:10	63.96131175599999	67.1209928	15	1	0	0	0	0
2024-10-15 23:34:20	63.887741600000005	67.025393244	15	1	0	0	0	0
2024-10-15 23:34:30	63.1345044	65.6918424	15	1	0	0	0	0
2024-10-15 23:34:40	63.041937999999995	65.516490288	15	1	0	0	0	0
2024-10-15 23:34:50	63.331755455999996	66.1192436	15	1	0	0	0	0
2024-10-15 23:35:00	63.23056264	66.020534704	15	1	0	0	0	0
2024-10-15 23:35:10	62.036573924	63.76292512	15	1	0	0	0	0
2024-10-15 23:35:20	62.616319408	64.825210392	15	1	0	0	0	0
2024-10-15 23:35:30	62.350688028	64.3544272	15	1	0	0	0	0
2024-10-15 23:35:40	62.016482236	63.716843748	15	1	0	0	0	0
2024-10-15 23:35:50	62.169298416000004	63.98833936	15	1	0	0	0	0
2024-10-15 23:36:00	62.054770256	63.790702360000004	15	1	0	0	0	0
2024-10-15 23:36:10	61.864309648	63.439856784	15	1	0	0	0	0
2024-10-15 23:36:20	62.164613032	64.048226908	15	1	0	0	0	0
2024-10-15 23:36:30	62.92346556	65.5468308	15	1	0	0	0	0
2024-10-15 23:36:40	60.753114808	61.478262672	15	1	0	0	0	0
2024-10-15 23:36:50	62.009731756	63.785481248	15	1	0	0	0	0
2024-10-15 23:37:00	61.222201484	62.3213624	15	1	0	0	0	0
2024-10-15 23:37:10	61.25927496	62.373022060000004	15	1	0	0	0	0
2024-10-15 23:37:20	61.020838256	61.911550892	15	1	0	0	0	0
2024-10-15 23:37:30	60.93360446	61.732153796	15	1	0	0	0	0
2024-10-15 23:37:40	61.066867504	61.994936496	15	1	0	0	0	0
2024-10-15 23:37:50	61.138040204	62.126203128	15	1	0	0	0	0
2024-10-15 23:38:00	60.369455408	60.644897792	15	1	0	0	0	0
2024-10-15 23:38:10	60.28458928	60.492675808	15	1	0	0	0	0
2024-10-15 23:38:20	60.318643504	60.618105328	15	1	0	0	0	0
2024-10-15 23:38:30	60.731677488	61.520666196	15	1	0	0	0	0
2024-10-15 23:38:40	60.386512159999995	60.917628	15	1	0	0	0	0
2024-10-15 23:38:50	61.023690812	62.188280332000005	15	1	0	0	0	0
2024-10-15 23:39:00	60.58414176	61.395655708	15	1	0	0	0	0
2024-10-15 23:39:10	61.166760507999996	62.4842744	15	1	0	0	0	0
2024-10-15 23:39:20	60.859792	61.8532716	15	1	0	0	0	0
2024-10-15 23:39:30	60.1454348	60.464806847999995	15	1	0	0	0	0
2024-10-15 23:39:40	60.6415204	61.415007308	15	1	0	0	0	0
2024-10-15 23:39:50	61.216262528	62.542044976	15	1	0	0	0	0
2024-10-15 23:40:00	62.125717200000004	64.353218224	15	1	0	0	0	0
2024-10-15 23:40:10	61.246786592	62.814735236000004	15	1	0	0	0	0
2024-10-15 23:40:20	61.477121944000004	63.253207392	15	1	0	0	0	0
2024-10-15 23:40:30	60.859132848	62.052209680000004	15	1	0	0	0	0
2024-10-15 23:40:40	61.099264056	62.4646124	15	1	0	0	0	0
2024-10-15 23:40:50	61.970442512	64.083833016	15	1	0	0	0	0
2024-10-15 23:41:00	62.199487424	64.5135256	15	1	0	0	0	0
2024-10-15 23:41:10	61.189168836	62.638449696	15	1	0	0	0	0
2024-10-15 23:41:20	60.63960016	61.567498451999995	15	1	0	0	0	0
2024-10-15 23:41:30	61.704067396	63.5057836	15	1	0	0	0	0
2024-10-15 23:41:40	60.636703488	61.45981354	15	1	0	0	0	0
2024-10-15 23:41:50	61.572299812	63.1916712	15	1	0	0	0	0
2024-10-15 23:42:00	61.772818652	63.637150688	15	1	0	0	0	0
2024-10-15 23:42:10	61.801080652	63.720589200000006	15	1	0	0	0	0
2024-10-15 23:42:20	62.975318928	66.00849771200001	15	1	0	0	0	0
2024-10-15 23:42:30	62.614806056	65.4803356	15	1	0	0	0	0
2024-10-15 23:42:40	62.3608244	65.07388	15	1	0	0	0	0
2024-10-15 23:42:50	62.4577564	65.226974444	15	1	0	0	0	0
2024-10-15 23:43:00	60.996566168	62.346339452	15	1	0	0	0	0
2024-10-15 23:43:10	60.355547744	61.018298968	15	1	0	0	0	0
2024-10-15 23:43:20	60.910517664	61.99853822	15	1	0	0	0	0
2024-10-15 23:43:30	60.893787985507245	62.01171755072464	15	1	0	0	0	0
2024-10-15 23:43:40	60.92281	62.04334251707317	15	1	0	0	0	0
2024-10-15 23:43:50	60.993381504	62.19984608	15	1	0	0	0	0
2024-10-15 23:44:00	61.664048224000005	63.4680244	15	1	0	0	0	0
2024-10-15 23:44:10	62.1408332	64.38894241999999	15	1	0	0	0	0
2024-10-15 23:44:20	61.712423856	63.61612072	15	1	0	0	0	0
2024-10-15 23:44:30	62.175182668	64.560394	15	1	0	0	0	0
2024-10-15 23:44:40	61.561839115999994	63.44045611200001	15	1	0	0	0	0
2024-10-15 23:44:50	61.52555722	63.372253199999996	15	1	0	0	0	0
2024-10-15 23:45:00	61.130640744000004	62.628192272	15	1	0	0	0	0
2024-10-15 23:45:10	61.776383184	63.8781772	15	1	0	0	0	0
2024-10-15 23:45:20	62.202120064	64.7817568	15	1	0	0	0	0
2024-10-15 23:45:30	61.766552788000006	64.0381776	15	1	0	0	0	0
2024-10-15 23:45:40	62.7219092	65.8862776	15	1	0	0	0	0
2024-10-15 23:45:50	63.1253536	66.74527	15	1	0	0	0	0
2024-10-15 23:46:00	61.478518816	63.661094988	15	1	0	0	0	0
2024-10-15 23:46:10	61.753071728	64.110505256	15	1	0	0	0	0
2024-10-15 23:46:20	61.685720376	63.953345048	15	1	0	0	0	0
2024-10-15 23:46:30	61.470506064	63.458347408	15	1	0	0	0	0
2024-10-15 23:46:40	62.911719872	66.12530202800001	15	1	0	0	0	0
2024-10-15 23:46:50	62.3989864	65.157277104	15	1	0	0	0	0
2024-10-15 23:47:00	62.242990848	64.86118520000001	15	1	0	0	0	0
2024-10-15 23:47:10	61.1152293	62.751672971999994	15	1	0	0	0	0
2024-10-15 23:47:20	60.976861344	62.474844960000006	15	1	0	0	0	0
2024-10-15 23:47:30	61.477407596	63.376008908	15	1	0	0	0	0
2024-10-15 23:47:40	60.661846628	61.770491984	15	1	0	0	0	0
2024-10-15 23:47:50	61.246646592	62.726992092	15	1	0	0	0	0
2024-10-15 23:48:00	61.966038816	64.037996304	15	1	0	0	0	0
2024-10-15 23:48:10	61.826113404	63.8377344	15	1	0	0	0	0
2024-10-15 23:48:20	61.694180352000004	63.63066494	15	1	0	0	0	0
