PROCESSDATA	2#CDU.7040-311_FIC31102 Data	yyyy-MM-dd HH:mm:ss
8	10	2024-06-27 21:55:00	751
tagname	LYCDU.CDU.7040-311_FIC31102.MV	LYCDU.CDU.7040-311_FIC31102.PV	LYCDU.CDU.7040-311_FIC31102.SV	LYCDU.CDU.7040-311_FIC31102.MODE	bOpOFL	bPvOFL	bSpOFL	bAutOFL
desc	过热蒸汽入C_301线_OP	过热蒸汽入C_301线_PV	过热蒸汽入C_301线_SP	Aut	bOpOFL	bPvOFL	bSpOFL	bAutOFL
fsMax=1.340597	fsMin=0	fsGridNum=10	fdMax=1.340597tfdMin=0	fdGridNum=10	v0GridNum=10	L=24
2024-06-27 23:45:00	6.20168	0.3059117	0.3038403	1	0	0	0	0
2024-06-27 23:45:10	6.20168	0.3059117	0.3038403	1	0	0	0	0
2024-06-27 23:45:20	6.20168	0.3057352	0.3038403	1	0	0	0	0
2024-06-27 23:45:30	6.20168	0.3058234	0.3038403	1	0	0	0	0
2024-06-27 23:45:40	6.20168	0.306	0.3038403	1	0	0	0	0
2024-06-27 23:45:50	6.166968	0.3058234	0.3038403	1	0	0	0	0
2024-06-27 23:46:00	6.149612	0.3056468	0.3038403	1	0	0	0	0
2024-06-27 23:46:10	6.149612	0.3054701	0.3038403	1	0	0	0	0
2024-06-27 23:46:20	6.149612	0.3054701	0.3038403	1	0	0	0	0
2024-06-27 23:46:30	6.149612	0.3054701	0.3038403	1	0	0	0	0
2024-06-27 23:46:40	6.149612	0.3054701	0.3038403	1	0	0	0	0
2024-06-27 23:46:50	6.149612	0.3054701	0.3038403	1	0	0	0	0
2024-06-27 23:47:00	6.149612	0.3055585	0.3038403	1	0	0	0	0
2024-06-27 23:47:10	6.149612	0.3057352	0.3038403	1	0	0	0	0
2024-06-27 23:47:20	6.149612	0.3055585	0.3038403	1	0	0	0	0
2024-06-27 23:47:30	6.149612	0.3054701	0.3038403	1	0	0	0	0
2024-06-27 23:47:40	6.149612	0.3054701	0.3038403	1	0	0	0	0
2024-06-27 23:47:50	6.149612	0.3054701	0.3038403	1	0	0	0	0
2024-06-27 23:48:00	6.149612	0.3054701	0.3038403	1	0	0	0	0
2024-06-27 23:48:10	6.149612	0.3054701	0.3038403	1	0	0	0	0
2024-06-27 23:48:20	6.115171	0.3054701	0.3038403	1	0	0	0	0
2024-06-27 23:48:30	6.097951	0.3054701	0.3038403	1	0	0	0	0
2024-06-27 23:48:40	6.097951	0.3054701	0.3038403	1	0	0	0	0
2024-06-27 23:48:50	6.097951	0.3054701	0.3038403	1	0	0	0	0
2024-06-27 23:49:00	6.097951	0.3055585	0.3038403	1	0	0	0	0
2024-06-27 23:49:10	6.097951	0.3055585	0.3038403	1	0	0	0	0
2024-06-27 23:49:20	6.097951	0.3057352	0.3038403	1	0	0	0	0
2024-06-27 23:49:30	6.097951	0.3054701	0.3038403	1	0	0	0	0
2024-06-27 23:49:40	6.097951	0.3054701	0.3038403	1	0	0	0	0
2024-06-27 23:49:50	6.097951	0.3056468	0.3038403	1	0	0	0	0
2024-06-27 23:50:00	6.097951	0.3057352	0.3038403	1	0	0	0	0
2024-06-27 23:50:10	6.097951	0.3057352	0.3038403	1	0	0	0	0
2024-06-27 23:50:20	6.062307	0.3057352	0.3038403	1	0	0	0	0
2024-06-27 23:50:30	6.044485	0.3056468	0.3038403	1	0	0	0	0
2024-06-27 23:50:40	6.044485	0.3056468	0.3038403	1	0	0	0	0
2024-06-27 23:50:50	6.044485	0.3054701	0.3038403	1	0	0	0	0
2024-06-27 23:51:00	6.044485	0.3058234	0.3038403	1	0	0	0	0
2024-06-27 23:51:10	6.044485	0.3054701	0.3038403	1	0	0	0	0
2024-06-27 23:51:20	6.044485	0.3056468	0.3038403	1	0	0	0	0
2024-06-27 23:51:30	6.044485	0.3056468	0.3038403	1	0	0	0	0
2024-06-27 23:51:40	6.044485	0.3054701	0.3038403	1	0	0	0	0
2024-06-27 23:51:50	6.044485	0.3054701	0.3038403	1	0	0	0	0
2024-06-27 23:52:00	6.044485	0.3058234	0.3038403	1	0	0	0	0
2024-06-27 23:52:10	6.044485	0.306	0.3038403	1	0	0	0	0
2024-06-27 23:52:20	6.044485	0.3058234	0.3038403	1	0	0	0	0
2024-06-27 23:52:30	6.027562	0.3058234	0.3038403	1	0	0	0	0
2024-06-27 23:52:40	5.993716	0.306	0.3038403	1	0	0	0	0
2024-06-27 23:52:50	5.993716	0.3061764	0.3038403	1	0	0	0	0
2024-06-27 23:53:00	5.993716	0.3061764	0.3038403	1	0	0	0	0
2024-06-27 23:53:10	5.993716	0.3061764	0.3038403	1	0	0	0	0
2024-06-27 23:53:20	5.993716	0.306	0.3038403	1	0	0	0	0
2024-06-27 23:53:30	5.993716	0.306	0.3038403	1	0	0	0	0
2024-06-27 23:53:40	5.993716	0.306	0.3038403	1	0	0	0	0
2024-06-27 23:53:50	5.993716	0.306	0.3038403	1	0	0	0	0
2024-06-27 23:54:00	5.993716	0.3059117	0.3038403	1	0	0	0	0
2024-06-27 23:54:10	5.993716	0.3057352	0.3038403	1	0	0	0	0
2024-06-27 23:54:20	5.993716	0.3059117	0.3038403	1	0	0	0	0
2024-06-27 23:54:30	5.993716	0.3059117	0.3038403	1	0	0	0	0
2024-06-27 23:54:40	5.976058	0.3059117	0.3038403	1	0	0	0	0
2024-06-27 23:54:50	5.940742	0.3055585	0.3038403	1	0	0	0	0
2024-06-27 23:55:00	5.940742	0.3054701	0.3038403	1	0	0	0	0
2024-06-27 23:55:10	5.940742	0.3054701	0.3038403	1	0	0	0	0
2024-06-27 23:55:20	5.940742	0.3054701	0.3038403	1	0	0	0	0
2024-06-27 23:55:30	5.940742	0.3056467	0.3038403	1	0	0	0	0
2024-06-27 23:55:40	5.940742	0.3056467	0.3038403	1	0	0	0	0
2024-06-27 23:55:50	5.940742	0.306	0.3038403	1	0	0	0	0
2024-06-27 23:56:00	5.940742	0.3054701	0.3038403	1	0	0	0	0
2024-06-27 23:56:10	5.940742	0.3054701	0.3038403	1	0	0	0	0
2024-06-27 23:56:20	5.940742	0.3056468	0.3038403	1	0	0	0	0
2024-06-27 23:56:30	5.923816	0.3057352	0.3038403	1	0	0	0	0
2024-06-27 23:56:40	5.889964	0.3057352	0.3038403	1	0	0	0	0
2024-06-27 23:56:50	5.889964	0.3057352	0.3038403	1	0	0	0	0
2024-06-27 23:57:00	5.889964	0.3057352	0.3038403	1	0	0	0	0
2024-06-27 23:57:10	5.889964	0.3040432	0.3038403	1	0	0	0	0
2024-06-27 23:57:20	5.889964	0.2992172	0.3038403	1	0	0	0	0
2024-06-27 23:57:30	5.889964	0.2983151	0.3038403	1	0	0	0	0
2024-06-27 23:57:40	5.889964	0.297953	0.3038403	1	0	0	0	0
2024-06-27 23:57:50	5.93103	0.297953	0.3038403	1	0	0	0	0
2024-06-27 23:58:00	5.951563	0.2978624	0.3038403	1	0	0	0	0
2024-06-27 23:58:10	5.951563	0.2978624	0.3038403	1	0	0	0	0
2024-06-27 23:58:20	5.951563	0.297681	0.3038403	1	0	0	0	0
2024-06-27 23:58:30	6.006004	0.297681	0.3038403	1	0	0	0	0
2024-06-27 23:58:40	6.006004	0.297681	0.3038403	1	0	0	0	0
2024-06-27 23:58:50	6.006004	0.2974995	0.3038403	1	0	0	0	0
2024-06-27 23:59:00	6.025338	0.297318	0.3038403	1	0	0	0	0
2024-06-27 23:59:10	6.064004	0.2971363	0.3038403	1	0	0	0	0
2024-06-27 23:59:20	6.064004	0.2971363	0.3038403	1	0	0	0	0
2024-06-27 23:59:30	6.064004	0.2969545	0.3038403	1	0	0	0	0
2024-06-27 23:59:40	6.064004	0.2968636	0.3038403	1	0	0	0	0
2024-06-27 23:59:50	6.101892	0.2970454	0.3038403	1	0	0	0	0
2024-06-28 00:00:00	6.120836	0.2970454	0.3038403	1	0	0	0	0
